Year,Geography,Immig.,Reason,Age group,Both sexes,Men,Women
2017,Canada,"          Recent immigrants, 5+ to 10 years",  Personal preference,15+,18.1,6.5,11.6
2017,Canada,"          Recent immigrants, 5+ to 10 years",  Personal preference,15-24,2.7,1.5,0
2017,Canada,"          Recent immigrants, 5+ to 10 years",  Personal preference,25-54,10.7,3.3,7.3
2017,Canada,"          Recent immigrants, 5+ to 10 years",  Personal preference,55+,4.6,1.6,3
2017,Canada,"          Recent immigrants, 5+ to 10 years",  Other voluntary,15+,2.7,0,1.8
2017,Canada,"          Recent immigrants, 5+ to 10 years",  Other voluntary,15-24,0,0,0
2017,Canada,"          Recent immigrants, 5+ to 10 years",  Other voluntary,25-54,2.1,0,0
2017,Canada,"          Recent immigrants, 5+ to 10 years",  Other voluntary,55+,0,0,0
2017,Canada,"          Recent immigrants, 5+ to 10 years","  Business conditions, did not look for full-time work in last month",15+,17,5.5,11.5
2017,Canada,"          Recent immigrants, 5+ to 10 years","  Business conditions, did not look for full-time work in last month",15-24,2.4,0,0
2017,Canada,"          Recent immigrants, 5+ to 10 years","  Business conditions, did not look for full-time work in last month",25-54,12.5,4.1,8.4
2017,Canada,"          Recent immigrants, 5+ to 10 years","  Business conditions, did not look for full-time work in last month",55+,2,0,1.7
2017,Canada,"          Recent immigrants, 5+ to 10 years","  Could not find full-time work, did not look for full-time work in last month",15+,6.9,2.2,4.7
2017,Canada,"          Recent immigrants, 5+ to 10 years","  Could not find full-time work, did not look for full-time work in last month",15-24,0,0,0
2017,Canada,"          Recent immigrants, 5+ to 10 years","  Could not find full-time work, did not look for full-time work in last month",25-54,5.1,1.5,3.6
2017,Canada,"          Recent immigrants, 5+ to 10 years","  Could not find full-time work, did not look for full-time work in last month",55+,0,0,0
2017,Canada,"          Recent immigrants, 5+ to 10 years","  Business conditions, looked for full-time work in last month",15+,8.5,2.6,5.9
2017,Canada,"          Recent immigrants, 5+ to 10 years","  Business conditions, looked for full-time work in last month",15-24,1.5,0,0
2017,Canada,"          Recent immigrants, 5+ to 10 years","  Business conditions, looked for full-time work in last month",25-54,6.7,1.8,4.9
2017,Canada,"          Recent immigrants, 5+ to 10 years","  Business conditions, looked for full-time work in last month",55+,0,0,0
2017,Canada,"          Recent immigrants, 5+ to 10 years","  Could not find full-time work, looked for full-time work in last month",15+,8.7,2.9,5.8
2017,Canada,"          Recent immigrants, 5+ to 10 years","  Could not find full-time work, looked for full-time work in last month",15-24,1.5,0,0
2017,Canada,"          Recent immigrants, 5+ to 10 years","  Could not find full-time work, looked for full-time work in last month",25-54,6.2,1.9,4.3
2017,Canada,"          Recent immigrants, 5+ to 10 years","  Could not find full-time work, looked for full-time work in last month",55+,0,0,0
2017,Canada,"          Established immigrants, 10+ years","Part-time employment, all reasons",15+,504.3,172.1,332.2
2017,Canada,"          Established immigrants, 10+ years","Part-time employment, all reasons",15-24,79.3,35.2,44.2
2017,Canada,"          Established immigrants, 10+ years","Part-time employment, all reasons",25-54,230.5,59,171.5
2017,Canada,"          Established immigrants, 10+ years","Part-time employment, all reasons",55+,194.4,78,116.5
2017,Canada,"          Established immigrants, 10+ years",  Own illness,15+,25,11.4,13.5
2017,Canada,"          Established immigrants, 10+ years",  Own illness,15-24,0,0,0
2017,Canada,"          Established immigrants, 10+ years",  Own illness,25-54,10.8,4.9,5.9
2017,Canada,"          Established immigrants, 10+ years",  Own illness,55+,13.8,6.5,7.4
2017,Canada,"          Established immigrants, 10+ years",  Caring for children,15+,52.3,4.4,47.9
2017,Canada,"          Established immigrants, 10+ years",  Caring for children,15-24,0,0,0
2017,Canada,"          Established immigrants, 10+ years",  Caring for children,25-54,49.3,3.1,46.2
2017,Canada,"          Established immigrants, 10+ years",  Caring for children,55+,2.8,0,1.5
2017,Canada,"          Established immigrants, 10+ years",  Other personal or family responsibilities,15+,30.8,6.1,24.7
2017,Canada,"          Established immigrants, 10+ years",  Other personal or family responsibilities,15-24,0,0,0
2017,Canada,"          Established immigrants, 10+ years",  Other personal or family responsibilities,25-54,17.3,2.8,14.5
2017,Canada,"          Established immigrants, 10+ years",  Other personal or family responsibilities,55+,12.6,2.9,9.7
2017,Canada,"          Established immigrants, 10+ years",  Going to school,15+,74.6,33.7,40.9
2017,Canada,"          Established immigrants, 10+ years",  Going to school,15-24,60.6,27.6,33
2017,Canada,"          Established immigrants, 10+ years",  Going to school,25-54,13.5,5.8,7.6
2017,Canada,"          Established immigrants, 10+ years",  Going to school,55+,0,0,0
2017,Canada,"          Established immigrants, 10+ years",  Personal preference,15+,171.1,62.7,108.4
2017,Canada,"          Established immigrants, 10+ years",  Personal preference,15-24,4.4,2,2.4
2017,Canada,"          Established immigrants, 10+ years",  Personal preference,25-54,46.6,11.6,35
2017,Canada,"          Established immigrants, 10+ years",  Personal preference,55+,120.1,49.1,71
2017,Canada,"          Established immigrants, 10+ years",  Other voluntary,15+,10.2,3.6,6.6
2017,Canada,"          Established immigrants, 10+ years",  Other voluntary,15-24,0,0,0
2017,Canada,"          Established immigrants, 10+ years",  Other voluntary,25-54,5.6,1.7,3.9
2017,Canada,"          Established immigrants, 10+ years",  Other voluntary,55+,4.2,1.8,2.3
2017,Canada,"          Established immigrants, 10+ years","  Business conditions, did not look for full-time work in last month",15+,64.7,21.7,43
2017,Canada,"          Established immigrants, 10+ years","  Business conditions, did not look for full-time work in last month",15-24,4.5,2.1,2.4
2017,Canada,"          Established immigrants, 10+ years","  Business conditions, did not look for full-time work in last month",25-54,37.4,10.7,26.7
2017,Canada,"          Established immigrants, 10+ years","  Business conditions, did not look for full-time work in last month",55+,22.9,8.9,13.9
2017,Canada,"          Established immigrants, 10+ years","  Could not find full-time work, did not look for full-time work in last month",15+,22.1,7,15.1
2017,Canada,"          Established immigrants, 10+ years","  Could not find full-time work, did not look for full-time work in last month",15-24,1.8,0,0
2017,Canada,"          Established immigrants, 10+ years","  Could not find full-time work, did not look for full-time work in last month",25-54,14.2,3.8,10.4
2017,Canada,"          Established immigrants, 10+ years","  Could not find full-time work, did not look for full-time work in last month",55+,6.1,2.7,3.4
2017,Canada,"          Established immigrants, 10+ years","  Business conditions, looked for full-time work in last month",15+,27.1,11.1,16
2017,Canada,"          Established immigrants, 10+ years","  Business conditions, looked for full-time work in last month",15-24,2.3,0,0
2017,Canada,"          Established immigrants, 10+ years","  Business conditions, looked for full-time work in last month",25-54,19.4,7.9,11.5
2017,Canada,"          Established immigrants, 10+ years","  Business conditions, looked for full-time work in last month",55+,5.4,2.1,3.3
2017,Canada,"          Established immigrants, 10+ years","  Could not find full-time work, looked for full-time work in last month",15+,26.3,10.3,16.1
2017,Canada,"          Established immigrants, 10+ years","  Could not find full-time work, looked for full-time work in last month",15-24,3.7,0,2.5
2017,Canada,"          Established immigrants, 10+ years","  Could not find full-time work, looked for full-time work in last month",25-54,16.4,6.6,9.8
2017,Canada,"          Established immigrants, 10+ years","  Could not find full-time work, looked for full-time work in last month",55+,6.2,2.4,3.8
2017,Canada,  Non-landed immigrants,"Part-time employment, all reasons",15+,87.9,37.6,50.3
2017,Canada,  Non-landed immigrants,"Part-time employment, all reasons",15-24,42.6,20.7,22
2017,Canada,  Non-landed immigrants,"Part-time employment, all reasons",25-54,37,13.3,23.6
2017,Canada,  Non-landed immigrants,"Part-time employment, all reasons",55+,8.3,3.6,4.7
2017,Canada,  Non-landed immigrants,  Own illness,15+,1.8,0,0
2017,Canada,  Non-landed immigrants,  Own illness,15-24,0,0,0
2017,Canada,  Non-landed immigrants,  Own illness,25-54,0,0,0
2017,Canada,  Non-landed immigrants,  Own illness,55+,0,0,0
2017,Canada,  Non-landed immigrants,  Caring for children,15+,4.9,0,4.5
2017,Canada,  Non-landed immigrants,  Caring for children,15-24,0,0,0
2017,Canada,  Non-landed immigrants,  Caring for children,25-54,4.7,0,4.3
2017,Canada,  Non-landed immigrants,  Caring for children,55+,0,0,0
2017,Canada,  Non-landed immigrants,  Other personal or family responsibilities,15+,2.3,0,1.9
2017,Canada,  Non-landed immigrants,  Other personal or family responsibilities,15-24,0,0,0
2017,Canada,  Non-landed immigrants,  Other personal or family responsibilities,25-54,1.7,0,0
2017,Canada,  Non-landed immigrants,  Other personal or family responsibilities,55+,0,0,0
2017,Canada,  Non-landed immigrants,  Going to school,15+,44,21.9,22.1
2017,Canada,  Non-landed immigrants,  Going to school,15-24,33.2,16,17.2
2017,Canada,  Non-landed immigrants,  Going to school,25-54,10.8,6,4.8
2017,Canada,  Non-landed immigrants,  Going to school,55+,0,0,0
2017,Canada,  Non-landed immigrants,  Personal preference,15+,12.8,5,7.9
2017,Canada,  Non-landed immigrants,  Personal preference,15-24,2.3,0,0
2017,Canada,  Non-landed immigrants,  Personal preference,25-54,4.7,0,3.8
2017,Canada,  Non-landed immigrants,  Personal preference,55+,5.8,2.6,3.1
2017,Canada,  Non-landed immigrants,  Other voluntary,15+,2,0,0
2017,Canada,  Non-landed immigrants,  Other voluntary,15-24,0,0,0
2017,Canada,  Non-landed immigrants,  Other voluntary,25-54,0,0,0
2017,Canada,  Non-landed immigrants,  Other voluntary,55+,0,0,0
2017,Canada,  Non-landed immigrants,"  Business conditions, did not look for full-time work in last month",15+,7.2,2.1,5.1
2017,Canada,  Non-landed immigrants,"  Business conditions, did not look for full-time work in last month",15-24,2.1,0,0
2017,Canada,  Non-landed immigrants,"  Business conditions, did not look for full-time work in last month",25-54,4.1,0,3.3
2017,Canada,  Non-landed immigrants,"  Business conditions, did not look for full-time work in last month",55+,0,0,0
2017,Canada,  Non-landed immigrants,"  Could not find full-time work, did not look for full-time work in last month",15+,2.5,0,1.9
2017,Canada,  Non-landed immigrants,"  Could not find full-time work, did not look for full-time work in last month",15-24,0,0,0
2017,Canada,  Non-landed immigrants,"  Could not find full-time work, did not look for full-time work in last month",25-54,1.6,0,0
2017,Canada,  Non-landed immigrants,"  Could not find full-time work, did not look for full-time work in last month",55+,0,0,0
2017,Canada,  Non-landed immigrants,"  Business conditions, looked for full-time work in last month",15+,5.3,2.1,3.2
2017,Canada,  Non-landed immigrants,"  Business conditions, looked for full-time work in last month",15-24,0,0,0
2017,Canada,  Non-landed immigrants,"  Business conditions, looked for full-time work in last month",25-54,3.7,1.5,2.2
2017,Canada,  Non-landed immigrants,"  Business conditions, looked for full-time work in last month",55+,0,0,0
2017,Canada,  Non-landed immigrants,"  Could not find full-time work, looked for full-time work in last month",15+,5.1,3.1,2
2017,Canada,  Non-landed immigrants,"  Could not find full-time work, looked for full-time work in last month",15-24,1.8,0,0
2017,Canada,  Non-landed immigrants,"  Could not find full-time work, looked for full-time work in last month",25-54,3.1,2,0
2017,Canada,  Non-landed immigrants,"  Could not find full-time work, looked for full-time work in last month",55+,0,0,0
2017,Ontario,Total,"Part-time employment, all reasons",15+,1349.3,476,873.3
2017,Ontario,Total,"Part-time employment, all reasons",15-24,471.7,209.7,262
2017,Ontario,Total,"Part-time employment, all reasons",25-54,544.7,141.6,403.2
2017,Ontario,Total,"Part-time employment, all reasons",55+,332.8,124.7,208.2
2017,Ontario,Total,  Own illness,15+,50.7,21.2,29.5
2017,Ontario,Total,  Own illness,15-24,3.6,1.9,1.7
2017,Ontario,Total,  Own illness,25-54,26.3,10.7,15.6
2017,Ontario,Total,  Own illness,55+,20.8,8.6,12.2
2017,Ontario,Total,  Caring for children,15+,119.1,8.5,110.6
2017,Ontario,Total,  Caring for children,15-24,2.1,0,2
2017,Ontario,Total,  Caring for children,25-54,112.8,6.7,106.1
2017,Ontario,Total,  Caring for children,55+,4.2,1.7,2.5
2017,Ontario,Total,  Other personal or family responsibilities,15+,54.6,11.1,43.5
2017,Ontario,Total,  Other personal or family responsibilities,15-24,4.7,1.8,2.8
2017,Ontario,Total,  Other personal or family responsibilities,25-54,30.9,5.5,25.4
2017,Ontario,Total,  Other personal or family responsibilities,55+,19,3.7,15.4
2017,Ontario,Total,  Going to school,15+,380.5,169.9,210.6
2017,Ontario,Total,  Going to school,15-24,331.8,146.4,185.4
2017,Ontario,Total,  Going to school,25-54,48.1,23.4,24.8
2017,Ontario,Total,  Going to school,55+,0,0,0
2017,Ontario,Total,  Personal preference,15+,357.3,124.6,232.7
2017,Ontario,Total,  Personal preference,15-24,27.3,12.6,14.7
2017,Ontario,Total,  Personal preference,25-54,105.7,24,81.7
2017,Ontario,Total,  Personal preference,55+,224.4,88,136.3
2017,Ontario,Total,  Other voluntary,15+,26.6,11,15.6
